audio_path,transcript,duration
timit/data/TRAIN/DR4/MPRK0/SI1097.WAV,his talk turns to what he calls the mess or sometimes this buzzing confusion,96359
timit/data/TRAIN/DR4/MPRK0/SX377.WAV,she always jokes about too much garlic in his food,54989
timit/data/TRAIN/DR4/MPRK0/SX197.WAV,draw each graph on a new axis,41882
timit/data/TRAIN/DR4/MPRK0/SX287.WAV,in the long run it pays to buy quality clothing,65741
timit/data/TRAIN/DR4/MPRK0/SI467.WAV,he really crucified him he nailed it for a yard loss,67584
timit/data/TRAIN/DR4/MJJJ0/SI533.WAV,fools he bayed what do you think you are doing,57652
timit/data/TRAIN/DR4/MJJJ0/SX263.WAV,how oily do you like your salad dressing,60621
timit/data/TRAIN/DR4/MJJJ0/SX173.WAV,whoever cooperates in finding nans cameo will be rewarded,54068
timit/data/TRAIN/DR4/MJJJ0/SI1793.WAV,this favorite grievance was not the landlord,37888
timit/data/TRAIN/DR4/MJJJ0/SX353.WAV,a connoisseur will enjoy this shellfish dish,50484
timit/data/TRAIN/DR4/MJJJ0/SI1163.WAV,no more startling contrast to a system of sullen satellites could be imagined,94208
timit/data/TRAIN/DR4/MJJJ0/SX83.WAV,my instructions desperately need updating,40653
timit/data/TRAIN/DR4/MJJJ0/SX443.WAV,a lone star shone in the early evening sky,44135
timit/data/TRAIN/DR4/FBMJ0/SI815.WAV,push back up and repeat,34100
timit/data/TRAIN/DR4/FBMJ0/SX66.WAV,we got drenched from the uninterrupted rain,44954
timit/data/TRAIN/DR4/FBMJ0/SI1776.WAV,afraid youll lose your job if you dont keep your mouth shut,67072
timit/data/TRAIN/DR4/FBMJ0/SX156.WAV,our experiments positive outcome was unexpected,53351
timit/data/TRAIN/DR4/FBMJ0/SX426.WAV,a moth zigzagged along the path through ottos garden,51200
timit/data/TRAIN/DR4/FBMJ0/SX246.WAV,how ancient is this subway escalator,40756
timit/data/TRAIN/DR4/FBMJ0/SI516.WAV,some observers speculated that this might be his revenge on his home town,69735
timit/data/TRAIN/DR4/FBMJ0/SX336.WAV,rob made hungarian goulash for dinner and gooseberry pie for dessert,76288
timit/data/TRAIN/DR4/MGAG0/SI691.WAV,but this esoteric doctrine was lost in the shuffle to acquire special powers,64512
timit/data/TRAIN/DR4/MGAG0/SI645.WAV,he ignores guidebook facts,30618
timit/data/TRAIN/DR4/MGAG0/SI1321.WAV,there are optimal humidity requirements for various agents when airborne,59904
timit/data/TRAIN/DR4/MGAG0/SX61.WAV,chocolate and roses never fail as a romantic gift,43725
timit/data/TRAIN/DR4/MGAG0/SX421.WAV,those who teach values first abolish cheating,36660
timit/data/TRAIN/DR4/MGAG0/SX151.WAV,the previous speaker presented ambiguous results,44340
timit/data/TRAIN/DR4/MGAG0/SX331.WAV,the big dog loved to chew on the old rag doll,37888
timit/data/TRAIN/DR4/MGAG0/SX241.WAV,the hallway opens into a huge chamber,34509
timit/data/TRAIN/DR4/MSTF0/SX316.WAV,that dog chases cats mercilessly,46490
timit/data/TRAIN/DR4/MSTF0/SX406.WAV,there was a gigantic wasp next to irvings big top hat,64103
timit/data/TRAIN/DR4/MSTF0/SI1396.WAV,teacher assignment in order to desegregate,53556
timit/data/TRAIN/DR4/MSTF0/SX226.WAV,steph could barely handle the psychological trauma,46080
timit/data/TRAIN/DR4/MSTF0/SI766.WAV,set aside to dry thoroughly,31437
timit/data/TRAIN/DR4/MSTF0/SX46.WAV,that pickpocket was caught redhanded,41677
timit/data/TRAIN/DR4/MSTF0/SX136.WAV,scientific progress comes from the development of new techniques,57652
timit/data/TRAIN/DR4/MSTF0/SI852.WAV,if you use parking attendants can they be replaced by automatic parking gates,77620
timit/data/TRAIN/DR4/MLJH0/SI1324.WAV,it is a happy buzzing crowd,54580
timit/data/TRAIN/DR4/MLJH0/SI694.WAV,the new birth is miraculous and mysterious,72602
timit/data/TRAIN/DR4/MLJH0/SX64.WAV,regular attendance is seldom required,49152
timit/data/TRAIN/DR4/MLJH0/SI1422.WAV,there are many such competently anonymous performances among the earlier poems,106394
timit/data/TRAIN/DR4/MLJH0/SX424.WAV,top zinnias rarely have crooked stems,57856
timit/data/TRAIN/DR4/MLJH0/SX154.WAV,orange juice tastes funny after toothpaste,53248
timit/data/TRAIN/DR4/MLJH0/SX244.WAV,herbs birthday occurs frequently on thanksgiving,66356
timit/data/TRAIN/DR4/MLJH0/SX334.WAV,often youll get back more than you put in,49152
timit/data/TRAIN/DR4/FJXP0/SX312.WAV,those answers will be straightforward if you think them through carefully first,57037
timit/data/TRAIN/DR4/FJXP0/SI492.WAV,so he hides the mayonnaise,28672
timit/data/TRAIN/DR4/FJXP0/SI1122.WAV,his successors have adopted the opposite alternative,43623
timit/data/TRAIN/DR4/FJXP0/SX402.WAV,well serve rhubarb pie after rachels talk,47616
timit/data/TRAIN/DR4/FJXP0/SI1752.WAV,in the lighted interior he saw other men and women struggling into their wraps,67277
timit/data/TRAIN/DR4/FJXP0/SX42.WAV,biblical scholars argue history,34714
timit/data/TRAIN/DR4/FJXP0/SX222.WAV,you always come up with pathological examples,40244
timit/data/TRAIN/DR4/FJXP0/SX132.WAV,publicity and notoriety go hand in hand,38810
timit/data/TRAIN/DR4/MBMA0/SI592.WAV,who wants this deed done,23757
timit/data/TRAIN/DR4/MBMA0/SI1222.WAV,avowed atheists or freethinkers are so rare as to be a curiosity,76596
timit/data/TRAIN/DR4/MBMA0/SX412.WAV,gwen planted green beans in her vegetable garden,47412
timit/data/TRAIN/DR4/MBMA0/SX232.WAV,his failure to open the store by eight cost him his job,53453
timit/data/TRAIN/DR4/MBMA0/SX52.WAV,her classical performance gained critical acclaim,47514
timit/data/TRAIN/DR4/MBMA0/SX142.WAV,which long article was opaque and needed clarification,52941
timit/data/TRAIN/DR4/MBMA0/SI1852.WAV,soon said the halfman,26932
timit/data/TRAIN/DR4/MBMA0/SX322.WAV,a leather handbag would be a suitable gift,41677
timit/data/TRAIN/DR4/MRGM0/SI532.WAV,further it has its work cut out stopping anarchy where it is now garrisoned,76800
timit/data/TRAIN/DR4/MRGM0/SX262.WAV,can the agency overthrow alien forces,47514
timit/data/TRAIN/DR4/MRGM0/SX172.WAV,the triumphant warrior exhibited naive heroism,65229
timit/data/TRAIN/DR4/MRGM0/SX416.WAV,a huge power outage rarely occurs,45466
timit/data/TRAIN/DR4/MRGM0/SI1792.WAV,why dont they tell me themselves if it bothers them,59290
timit/data/TRAIN/DR4/MRGM0/SX82.WAV,good service should be rewarded by big tips,46695
timit/data/TRAIN/DR4/MRGM0/SI1162.WAV,two things contribute to his popularity,52020
timit/data/TRAIN/DR4/MRGM0/SX442.WAV,suburban housewives often suffer from the gab habit,83354
timit/data/TRAIN/DR4/FDKN0/SX271.WAV,be careful not to plow over the flower beds,49767
timit/data/TRAIN/DR4/FDKN0/SI1081.WAV,our successors will have an easier task,48231
timit/data/TRAIN/DR4/FDKN0/SX361.WAV,the speech symposium might begin monday,46183
timit/data/TRAIN/DR4/FDKN0/SX91.WAV,the misprint provoked an immediate disclaimer,49562
timit/data/TRAIN/DR4/FDKN0/SI1202.WAV,his artistic accomplishments guaranteed him entry into any social gathering,78746
timit/data/TRAIN/DR4/FDKN0/SX181.WAV,rich looked for spotted hyenas and jaguars on the safari,65332
timit/data/TRAIN/DR4/FDKN0/SI1711.WAV,theyre going to louse me up good,33690
timit/data/TRAIN/DR4/FDKN0/SX451.WAV,the thick elm forest was nearly overwhelmed by dutch elm disease,74343
timit/data/TRAIN/DR4/MRAB1/SI848.WAV,can your insurance company aid you in reducing administrative costs,65844
timit/data/TRAIN/DR4/MRAB1/SX38.WAV,young people participate in athletic activities,48743
timit/data/TRAIN/DR4/MRAB1/SX128.WAV,lots of foreign movies have subtitles,40756
timit/data/TRAIN/DR4/MRAB1/SI1478.WAV,he did not mind the useless kindly questions,48231
timit/data/TRAIN/DR4/MRAB1/SX398.WAV,children can consume many fruit candies in one sitting,50279
timit/data/TRAIN/DR4/MRAB1/SX218.WAV,try to recall the events in chronological order,48333
timit/data/TRAIN/DR4/MRAB1/SI2108.WAV,dont forget whiskey its such a big seller,43111
timit/data/TRAIN/DR4/MRAB1/SX308.WAV,shipbuilding is a most fascinating process,51200
timit/data/TRAIN/DR4/MJWS0/SX63.WAV,continental drift is a geological theory,42906
timit/data/TRAIN/DR4/MJWS0/SI1143.WAV,most assuredly ideas are invaluable,40551
timit/data/TRAIN/DR4/MJWS0/SX153.WAV,scholastic aptitude is judged by standardized tests,61440
timit/data/TRAIN/DR4/MJWS0/SX423.WAV,smash lightbulbs and their cash value will diminish to nothing,62055
timit/data/TRAIN/DR4/MJWS0/SI1773.WAV,the room looked normal and even commonplace,43520
timit/data/TRAIN/DR4/MJWS0/SX333.WAV,an adult male baboons teeth are not suitable for eating shellfish,68916
timit/data/TRAIN/DR4/MJWS0/SI513.WAV,this is no surprising trait for a ballplayer,44749
timit/data/TRAIN/DR4/MJWS0/SX243.WAV,they all agree that the essay is barely intelligible,51815
timit/data/TRAIN/DR4/MJMM0/SX265.WAV,the saw is broken so chop the wood instead,46080
timit/data/TRAIN/DR4/MJMM0/SI1255.WAV,my sincere wish is that he continues to add to this record he sets here today,67892
timit/data/TRAIN/DR4/MJMM0/SI625.WAV,a tiny handful never did make the concert,37684
timit/data/TRAIN/DR4/MJMM0/SX175.WAV,severe myopia contributed to rons inferiority complex,65536
timit/data/TRAIN/DR4/MJMM0/SX85.WAV,cement is measured in cubic yards,36660
timit/data/TRAIN/DR4/MJMM0/SX355.WAV,dolphins are intelligent marine mammals,37581
timit/data/TRAIN/DR4/MJMM0/SI1885.WAV,the mudwagon had caught fire also,33485
timit/data/TRAIN/DR4/MJMM0/SX445.WAV,what is this large thing by the ironing board,33690
timit/data/TRAIN/DR4/MRSP0/SX259.WAV,tornados often destroy acres of farm land,46900
timit/data/TRAIN/DR4/MRSP0/SI2059.WAV,they played crack the whip a few minutes without mishap,51712
timit/data/TRAIN/DR4/MRSP0/SX439.WAV,that stinging vapor was caused by chloride vaporization,60109
timit/data/TRAIN/DR4/MRSP0/SX79.WAV,will you please describe the idiotic predicament,40448
timit/data/TRAIN/DR4/MRSP0/SI1429.WAV,with the spring rains the flow rose rapidly due to infiltration in open sewers,79565
timit/data/TRAIN/DR4/MRSP0/SI799.WAV,that brings its peryear cost down mighty low,48436
timit/data/TRAIN/DR4/MRSP0/SX196.WAV,how do oysters make pearls,28877
timit/data/TRAIN/DR4/MRSP0/SX169.WAV,how would you evaluate this algebraic expression,53351
timit/data/TRAIN/DR4/FBAS0/SX307.WAV,the meeting is now adjourned,25191
timit/data/TRAIN/DR4/FBAS0/SI1387.WAV,several factors contributed to this change,57344
timit/data/TRAIN/DR4/FBAS0/SX217.WAV,how permanent are their records,37376
timit/data/TRAIN/DR4/FBAS0/SI2066.WAV,he saw a pintsized man with a graying spade beard and an unusually large head,98612
timit/data/TRAIN/DR4/FBAS0/SX397.WAV,tim takes sheila to see movies twice a week,53248
timit/data/TRAIN/DR4/FBAS0/SX127.WAV,the emperor had a mean temper,32052
timit/data/TRAIN/DR4/FBAS0/SI1472.WAV,she greeted her husbands colleagues with smiling politeness offering nothing,70964
timit/data/TRAIN/DR4/FBAS0/SX37.WAV,critical equipment needs proper maintenance,43520
timit/data/TRAIN/DR4/MGRP0/SI687.WAV,the antislavery movement took many forms,52736
timit/data/TRAIN/DR4/MGRP0/SX417.WAV,valley lodge yearly celebrates the first calf born,52941
timit/data/TRAIN/DR4/MGRP0/SX147.WAV,correct execution of my instructions is crucial,57754
timit/data/TRAIN/DR4/MGRP0/SI1947.WAV,there were no tracks of either hoofs or boots,39936
timit/data/TRAIN/DR4/MGRP0/SX237.WAV,the courier was a dwarf,32871
timit/data/TRAIN/DR4/MGRP0/SX57.WAV,the prowler wore a ski mask for disguise,51405
timit/data/TRAIN/DR4/MGRP0/SX327.WAV,al received a joint appointment in the biology and the engineering departments,75469
timit/data/TRAIN/DR4/MGRP0/SI1317.WAV,being based on so few events these results are of dubious validity,68916
timit/data/TRAIN/DR4/MGXP0/SI1087.WAV,he must rearrange matters so that two performers do not bump into each other,73012
timit/data/TRAIN/DR4/MGXP0/SI525.WAV,the desire and ability to read are important aspects of our cultural life,73831
timit/data/TRAIN/DR4/MGXP0/SI457.WAV,both figures would go higher in later years,47616
timit/data/TRAIN/DR4/MGXP0/SX277.WAV,the rose corsage smelled sweet,44135
timit/data/TRAIN/DR4/MGXP0/SX7.WAV,nothing is as offensive as innocence,46183
timit/data/TRAIN/DR4/MGXP0/SX367.WAV,the surplus shoes were sold at a discount price,54989
timit/data/TRAIN/DR4/MGXP0/SX187.WAV,they often go out in the evening,37684
timit/data/TRAIN/DR4/MGXP0/SX97.WAV,penguins live near the icy antarctic,44340
timit/data/TRAIN/DR4/MSFH0/SX316.WAV,that dog chases cats mercilessly,43725
timit/data/TRAIN/DR4/MSFH0/SI586.WAV,one even gave my little dog a biscuit,50279
timit/data/TRAIN/DR4/MSFH0/SX406.WAV,there was a gigantic wasp next to irvings big top hat,71066
timit/data/TRAIN/DR4/MSFH0/SX226.WAV,steph could barely handle the psychological trauma,56935
timit/data/TRAIN/DR4/MSFH0/SX46.WAV,that pickpocket was caught redhanded,45568
timit/data/TRAIN/DR4/MSFH0/SI1216.WAV,let us now give some thought to the soul,53351
timit/data/TRAIN/DR4/MSFH0/SX136.WAV,scientific progress comes from the development of new techniques,65127
timit/data/TRAIN/DR4/MSFH0/SI1738.WAV,no signs of these no gross hemorrhage of lungs heart brain or stomach,92672
timit/data/TRAIN/DR4/MAEB0/SX270.WAV,are holiday aprons available to us,40960
timit/data/TRAIN/DR4/MAEB0/SX360.WAV,i assume moisture will damage this ships hull,46388
timit/data/TRAIN/DR4/MAEB0/SX90.WAV,the thinker is a famous sculpture,31130
timit/data/TRAIN/DR4/MAEB0/SI1411.WAV,resolved that the antislavery sentiment is becoming ripe for resolute action,65536
timit/data/TRAIN/DR4/MAEB0/SI2250.WAV,all your wishful thinking wont change that,40756
timit/data/TRAIN/DR4/MAEB0/SI990.WAV,and these hardy travelers are not unappreciated today,52532
timit/data/TRAIN/DR4/MAEB0/SX180.WAV,almost all colleges are now coeducational,44237
timit/data/TRAIN/DR4/MAEB0/SX450.WAV,roy ignored the spurious data points in drawing the graph,49664
timit/data/TRAIN/DR4/FKDW0/SX307.WAV,the meeting is now adjourned,30208
timit/data/TRAIN/DR4/FKDW0/SX217.WAV,how permanent are their records,29594
timit/data/TRAIN/DR4/FKDW0/SI1207.WAV,but they would reconsider it they assured him if he would rewrite it,75981
timit/data/TRAIN/DR4/FKDW0/SX397.WAV,tim takes sheila to see movies twice a week,45568
timit/data/TRAIN/DR4/FKDW0/SI577.WAV,she can decrease the number of temptations,44032
timit/data/TRAIN/DR4/FKDW0/SX127.WAV,the emperor had a mean temper,31642
timit/data/TRAIN/DR4/FKDW0/SI1891.WAV,his eyes were dark fluid fearful and he gave a sigh as my knife went in,80180
timit/data/TRAIN/DR4/FKDW0/SX37.WAV,critical equipment needs proper maintenance,41575
timit/data/TRAIN/DR4/MTRT0/SX417.WAV,valley lodge yearly celebrates the first calf born,47616
timit/data/TRAIN/DR4/MTRT0/SI1227.WAV,from it spokes of order and degree led to the outward rim of the common man,79770
timit/data/TRAIN/DR4/MTRT0/SI597.WAV,the moment of truth is the moment of crisis,39527
timit/data/TRAIN/DR4/MTRT0/SX147.WAV,correct execution of my instructions is crucial,46592
timit/data/TRAIN/DR4/MTRT0/SX237.WAV,the courier was a dwarf,24576
timit/data/TRAIN/DR4/MTRT0/SX57.WAV,the prowler wore a ski mask for disguise,44852
timit/data/TRAIN/DR4/MTRT0/SX254.WAV,do they allow atheists in church,34509
timit/data/TRAIN/DR4/MTRT0/SI1857.WAV,no girl would go this far to fool a man so she could kill him,52941
timit/data/TRAIN/DR4/FPAF0/SI1684.WAV,she asked with a reportorial gleam in her eye,45876
timit/data/TRAIN/DR4/FPAF0/SI1054.WAV,a concept of responsibility is in process of articulation and establishment,90829
timit/data/TRAIN/DR4/FPAF0/SI2314.WAV,but everybody calls you junior,30106
timit/data/TRAIN/DR4/FPAF0/SX64.WAV,regular attendance is seldom required,48231
timit/data/TRAIN/DR4/FPAF0/SX424.WAV,top zinnias rarely have crooked stems,42496
timit/data/TRAIN/DR4/FPAF0/SX154.WAV,orange juice tastes funny after toothpaste,43725
timit/data/TRAIN/DR4/FPAF0/SX244.WAV,herbs birthday occurs frequently on thanksgiving,55808
timit/data/TRAIN/DR4/FPAF0/SX334.WAV,often youll get back more than you put in,46183
timit/data/TRAIN/DR4/MJLS0/SX106.WAV,a huge tapestry hung in her hallway,42599
timit/data/TRAIN/DR4/MJLS0/SI1096.WAV,he wore a brown knit sport shirt with no tie,55706
timit/data/TRAIN/DR4/MJLS0/SX16.WAV,a roll of wire lay near the wall,37888
timit/data/TRAIN/DR4/MJLS0/SI1726.WAV,and men also used vacuum cleaners in both rooms sucking dust up once more,90010
timit/data/TRAIN/DR4/MJLS0/SX376.WAV,women may never become completely equal to men,48436
timit/data/TRAIN/DR4/MJLS0/SX196.WAV,how do oysters make pearls,29389
timit/data/TRAIN/DR4/MJLS0/SI466.WAV,then wed really have someplace to go,38093
timit/data/TRAIN/DR4/MJLS0/SX286.WAV,in every major cloverleaf traffic sometimes gets backed up,62464
timit/data/TRAIN/DR4/MJEE0/SI1867.WAV,then at last the darkness began to dissolve,45261
timit/data/TRAIN/DR4/MJEE0/SX67.WAV,last years gas shortage caused steep price increases,62772
timit/data/TRAIN/DR4/MJEE0/SI1237.WAV,we may say of some unfortunates that they were never young,51712
timit/data/TRAIN/DR4/MJEE0/SI607.WAV,mercenary term of honor,33485
timit/data/TRAIN/DR4/MJEE0/SX427.WAV,every cab needs repainting often,41780
timit/data/TRAIN/DR4/MJEE0/SX157.WAV,remove the splinter with a pair of tweezers,39015
timit/data/TRAIN/DR4/MJEE0/SX247.WAV,the cigarettes in the clay ashtray overflowed onto the oak table,58573
timit/data/TRAIN/DR4/MJEE0/SX337.WAV,bob bandaged both wounds with the skill of a doctor,50586
timit/data/TRAIN/DR4/MLBC0/SX339.WAV,did shawn catch that big goose without help,39527
timit/data/TRAIN/DR4/MLBC0/SX249.WAV,i ate every oyster on noras plate,38298
timit/data/TRAIN/DR4/MLBC0/SX159.WAV,the government sought authorization of his citizenship,44442
timit/data/TRAIN/DR4/MLBC0/SX429.WAV,a toothpaste tube should be squeezed from the bottom,47412
timit/data/TRAIN/DR4/MLBC0/SI609.WAV,the public is now armed with sophistication and numerous competing media,62055
timit/data/TRAIN/DR4/MLBC0/SI1239.WAV,thus far the advances made have been almost entirely along functional lines,65332
timit/data/TRAIN/DR4/MLBC0/SX69.WAV,eat your raisins outdoors on the porch steps,43213
timit/data/TRAIN/DR4/MLBC0/SI1869.WAV,he rode low on the mares neck,33588
timit/data/TRAIN/DR4/MPRT0/SX310.WAV,the hood of the jeep was steaming in the hot sun,37684
timit/data/TRAIN/DR4/MPRT0/SI495.WAV,they either walked or were driven,27853
timit/data/TRAIN/DR4/MPRT0/SX400.WAV,just drop notices in any suggestion box,38605
timit/data/TRAIN/DR4/MPRT0/SI580.WAV,too often unless he hails them they pass him by,44852
timit/data/TRAIN/DR4/MPRT0/SI1210.WAV,as we observe moral law and physical law they appear as being inevitable,62976
timit/data/TRAIN/DR4/MPRT0/SX220.WAV,the most recent geological survey found seismic activity,53556
timit/data/TRAIN/DR4/MPRT0/SX40.WAV,stimulating discussions keep students attention,46285
